PROD_EST,COBERTURA,ANIO,ID_MES,MARCA,MODELO,TIPO,SEGMENTO,ORIGEN,ID_PAIS_ORIGEN,UNI_VEH,ds
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Audi,Q5 3.2,Camiones ligeros,SUV's,IMPORTADO,4,107,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Audi,Q7-,Camiones ligeros,SUV's,IMPORTADO,62,25,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Audi,R8,Automóviles,De Lujo,IMPORTADO,4,1,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Audi,TT Coupe,Automóviles,De Lujo,IMPORTADO,94,2,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Bentley,Continental Flying Spur,Automóviles,De Lujo,IMPORTADO,181,4,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Bentley,Continental Gt,Automóviles,De Lujo,IMPORTADO,181,1,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,BMW,Serie 1 Hatch,Automóviles,De Lujo,IMPORTADO,4,128,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,BMW,Serie 3,Automóviles,De Lujo,IMPORTADO,4,236,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,BMW,Serie 4,Automóviles,De Lujo,IMPORTADO,4,0,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,BMW,Serie 5,Automóviles,De Lujo,IMPORTADO,4,35,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,BMW,Serie 6,Automóviles,De Lujo,IMPORTADO,4,1,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,BMW,Serie 7,Automóviles,De Lujo,IMPORTADO,4,5,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,BMW,X1,Camiones ligeros,SUV's,IMPORTADO,4,46,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,BMW,X3,Camiones ligeros,SUV's,IMPORTADO,66,81,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,BMW,X5,Camiones ligeros,SUV's,IMPORTADO,66,37,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,BMW,X6,Camiones ligeros,SUV's,IMPORTADO,66,29,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,BMW,Z4-,Automóviles,De Lujo,IMPORTADO,4,7,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,Atos,Automóviles,Subcompactos,IMPORTADO,48,1,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,Attitude,Automóviles,Subcompactos,IMPORTADO,214,631,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,Avenger,Automóviles,Compactos,IMPORTADO,66,257,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,Caliber,Automóviles,Compactos,IMPORTADO,66,3,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,Challenger,Automóviles,Deportivos,IMPORTADO,40,11,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,Charger,Automóviles,De Lujo,IMPORTADO,40,21,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,Chrysler 200,Automóviles,De Lujo,IMPORTADO,66,87,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,Chrysler 300,Automóviles,De Lujo,IMPORTADO,40,3,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,CHRYSLER 300C,Automóviles,De Lujo,IMPORTADO,40,12,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,Crew Cab-,Camiones ligeros,Pick Ups,NACIONAL,1,364,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,Dakota,Camiones ligeros,Pick Ups,IMPORTADO,66,2,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,Dart,Automóviles,Compactos,IMPORTADO,66,174,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,Durango,Camiones ligeros,SUV's,IMPORTADO,66,91,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,Grand Cherokee,Camiones ligeros,SUV's,IMPORTADO,66,387,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,H100 Van,Camiones ligeros,SUV's,IMPORTADO,48,65,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,H100 Wagon,Camiones ligeros,SUV's,IMPORTADO,48,94,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,I10,Automóviles,Subcompactos,IMPORTADO,48,1467,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,Jeep Compass,Camiones ligeros,SUV's,IMPORTADO,66,492,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,Journey,Camiones ligeros,SUV's,NACIONAL,1,1040,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,Liberty,Camiones ligeros,SUV's,IMPORTADO,66,122,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,Patriot,Camiones ligeros,SUV's,IMPORTADO,66,621,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,Quad Cab,Camiones ligeros,Pick Ups,IMPORTADO,66,2,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,RAM 1500-,Camiones ligeros,Pick Ups,NACIONAL,1,186,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,RAM 2500-,Camiones ligeros,Pick Ups,NACIONAL,1,212,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,RAM 4000,Camiones ligeros,Pick Ups,NACIONAL,1,270,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,RAM 4000 Diesel,Camiones ligeros,Pick Ups,NACIONAL,1,38,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,Voyager Town&Country LTD,Camiones ligeros,Minivans,IMPORTADO,40,109,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,Voyager Town&Country LX,Camiones ligeros,Minivans,IMPORTADO,40,132,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Chrysler,Wrangler,Camiones ligeros,SUV's,IMPORTADO,66,224,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Fiat,Ducato,Camiones ligeros,Pick Ups,IMPORTADO,124,21,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Fiat,Fiat 500-,Automóviles,Subcompactos,NACIONAL,1,318,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Fiat,Grande Punto 3 Ptas,Automóviles,Compactos,IMPORTADO,124,6,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Fiat,Nuevo Palio,Automóviles,Compactos,IMPORTADO,31,6,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Fiat,Palio Adventure,Automóviles,Subcompactos,IMPORTADO,31,14,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Fiat,Panda 4x2m,Automóviles,Subcompactos,IMPORTADO,177,5,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Fiat,Strada Adventure,Camiones ligeros,Pick Ups,IMPORTADO,31,31,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Fiat,Uno,Automóviles,Subcompactos,IMPORTADO,31,3,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,Club Wagon,Camiones ligeros,Minivans,IMPORTADO,66,24,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,Crown Victoria / Police Interceptor,Automóviles,De Lujo,IMPORTADO,40,3,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,Econoline,Camiones ligeros,Minivans,IMPORTADO,66,34,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,Ecosport,Camiones ligeros,SUV's,IMPORTADO,31,228,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,Edge,Camiones ligeros,SUV's,IMPORTADO,40,200,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,Escape,Camiones ligeros,SUV's,IMPORTADO,66,759,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,Expedition,Camiones ligeros,Minivans,IMPORTADO,66,45,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,Explorer,Camiones ligeros,SUV's,IMPORTADO,66,404,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,F 250 Super Duty,Camiones ligeros,Pick Ups,IMPORTADO,66,19,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,Fiesta NA Sedan,Automóviles,Subcompactos,NACIONAL,1,927,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,Fiesta NA 5 DR,Automóviles,Subcompactos,NACIONAL,1,118,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,Focus Sedan,Automóviles,Compactos,IMPORTADO,64,582,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,Focus St,Automóviles,Compactos,IMPORTADO,4,65,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,Focus 5 Dr,Automóviles,Compactos,IMPORTADO,66,257,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,Fusion,Automóviles,Compactos,NACIONAL,1,631,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,F-350,Camiones ligeros,Pick Ups,IMPORTADO,66,538,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,F-450,Camiones ligeros,Pick Ups,IMPORTADO,66,57,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,F450 Diesel,Camiones ligeros,Pick Ups,IMPORTADO,66,56,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,F-550,Camiones ligeros,Pick Ups,IMPORTADO,66,32,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,F550 Diesel,Camiones ligeros,Pick Ups,IMPORTADO,66,27,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,Ikon Hatch,Automóviles,Subcompactos,IMPORTADO,95,731,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,Lobo Crew Cab,Camiones ligeros,Pick Ups,IMPORTADO,66,101,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,Lobo Regular Cab,Camiones ligeros,Pick Ups,IMPORTADO,66,180,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,Mustang,Automóviles,Deportivos,IMPORTADO,66,90,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,New F150 / F-150,Camiones ligeros,Pick Ups,IMPORTADO,66,376,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,Ranger Crew Cab,Camiones ligeros,Pick Ups,IMPORTADO,12,22,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,Transit,Camiones ligeros,SUV's,IMPORTADO,181,228,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Ford Motor,Transit Pasajeros,Camiones ligeros,SUV's,IMPORTADO,181,51,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Acadia,Camiones ligeros,SUV's,IMPORTADO,66,164,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Ats 4p,Automóviles,De Lujo,IMPORTADO,66,23,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Avalanche UUV,Camiones ligeros,Pick Ups,NACIONAL,1,7,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Aveo-,Automóviles,Subcompactos,NACIONAL,1,4768,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Camaro,Automóviles,Deportivos,IMPORTADO,40,104,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Camaro Convertible,Automóviles,De Lujo,IMPORTADO,40,15,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Canyon,Camiones ligeros,Pick Ups,IMPORTADO,66,1,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Captiva Sport,Camiones ligeros,SUV's,NACIONAL,1,427,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Chevrolet Express Cargo Van,Camiones ligeros,Minivans,IMPORTADO,66,44,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Chevrolet Express Cutaway,Camiones ligeros,Minivans,IMPORTADO,66,5,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Chevrolet Express Passenger Van,Camiones ligeros,Minivans,IMPORTADO,66,42,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Chevy 4 PTAS,Automóviles,Subcompactos,NACIONAL,1,4,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Colorado Doble Cabina,Camiones ligeros,Pick Ups,IMPORTADO,214,131,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Corvette,Automóviles,Deportivos,IMPORTADO,66,2,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Cruze 4 Ptas,Automóviles,Compactos,IMPORTADO,48,764,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Cts 2 Ptas,Automóviles,De Lujo,IMPORTADO,66,6,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Cts 4 Ptas,Automóviles,De Lujo,IMPORTADO,66,2,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Enclave,Camiones ligeros,SUV's,IMPORTADO,66,91,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Escalade ESV SUV AWD,Camiones ligeros,Minivans,IMPORTADO,66,19,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Escalade EXT UUV 4X4,Camiones ligeros,Minivans,NACIONAL,1,4,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Escalade Suv,Camiones ligeros,Minivans,IMPORTADO,66,13,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,GMC Sierra Doble Cabina,Camiones ligeros,Pick Ups,NACIONAL,1,50,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Lacrosse,Automóviles,De Lujo,IMPORTADO,66,14,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Malibu 4 Ptas,Automóviles,Compactos,IMPORTADO,66,290,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Matiz 5 Ptas,Automóviles,Subcompactos,IMPORTADO,48,1205,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Regal,Automóviles,De Lujo,IMPORTADO,40,13,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Silverado 1500 Cabina Regular-,Camiones ligeros,Pick Ups,NACIONAL,1,233,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Silverado 2500 Cabina Extendida,Camiones ligeros,Pick Ups,IMPORTADO,66,94,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Silverado 2500 Cabina Regular-,Camiones ligeros,Pick Ups,NACIONAL,1,96,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Silverado 2500 Doble Cabina-,Camiones ligeros,Pick Ups,NACIONAL,1,96,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Silverado 3500 Chassis Cab,Camiones ligeros,Pick Ups,NACIONAL,1,166,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Sonic,Automóviles,Subcompactos,IMPORTADO,48,35,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Sonic-,Automóviles,Subcompactos,NACIONAL,1,2046,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Spark,Automóviles,Subcompactos,IMPORTADO,95,2061,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,SRX SUV-,Camiones ligeros,SUV's,NACIONAL,1,33,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Suburban Suv,Camiones ligeros,SUV's,IMPORTADO,66,123,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Tahoe,Camiones ligeros,SUV's,IMPORTADO,66,43,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Terrain Suv,Camiones ligeros,SUV's,IMPORTADO,40,145,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Tornado Pickup,Camiones ligeros,Pick Ups,IMPORTADO,31,419,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Traverse Suv,Camiones ligeros,SUV's,IMPORTADO,66,200,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Trax,Camiones ligeros,SUV's,NACIONAL,1,1117,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Verano,Automóviles,De Lujo,IMPORTADO,66,43,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,General Motors,Yukon Suv,Camiones ligeros,SUV's,IMPORTADO,66,26,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Honda,Accord 2pts,Automóviles,De Lujo,IMPORTADO,66,65,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Honda,Accord 4pts,Automóviles,De Lujo,IMPORTADO,66,696,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Honda,Civic Ima,Automóviles,Compactos,IMPORTADO,66,1,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Honda,Civic Si,Automóviles,Compactos,IMPORTADO,40,1,2013-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2013,1,Honda,Civic 2pts Ta,Automóviles,Compactos,IMPORTADO,66,18,2013-01
