PROD_EST,COBERTURA,ANIO,ID_MES,MARCA,MODELO,TIPO,SEGMENTO,ORIGEN,ID_PAIS_ORIGEN,UNI_VEH,ds
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Audi,S3 2.0,Automóviles,De Lujo,IMPORTADO,4,6,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Audi,S8,Automóviles,De Lujo,IMPORTADO,4,1,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Audi,TT Coupe,Automóviles,De Lujo,IMPORTADO,94,2,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Bentley,Continental Flying Spur,Automóviles,De Lujo,IMPORTADO,181,2,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,M3,Automóviles,De Lujo,IMPORTADO,4,3,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,X1 Xdrive 28i,Automóviles,De Lujo,IMPORTADO,17,8,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,X1 Xdrive25i,Automóviles,De Lujo,IMPORTADO,4,10,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,X3 2.5I,Camiones ligeros,SUV's,IMPORTADO,17,1,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,X3 3.0I,Camiones ligeros,SUV's,IMPORTADO,17,1,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,X5 M,Camiones ligeros,SUV's,IMPORTADO,4,1,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,X5 Xdrive35I,Camiones ligeros,SUV's,IMPORTADO,66,30,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,X5 Xdrive50I,Camiones ligeros,SUV's,IMPORTADO,66,22,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,X6,Camiones ligeros,SUV's,IMPORTADO,66,4,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,X6 M,Camiones ligeros,SUV's,IMPORTADO,4,1,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,Z4,Automóviles,De Lujo,IMPORTADO,66,14,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,120I,Automóviles,De Lujo,IMPORTADO,4,29,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,120i 3p,Automóviles,De Lujo,IMPORTADO,4,21,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,125i Coupe,Automóviles,De Lujo,IMPORTADO,4,17,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,130i 3p,Automóviles,De Lujo,IMPORTADO,4,1,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,135i Coupe,Automóviles,De Lujo,IMPORTADO,4,6,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,325I,Automóviles,De Lujo,IMPORTADO,4,201,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,325i Cabrio,Automóviles,De Lujo,IMPORTADO,4,14,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,325i Coupe,Automóviles,De Lujo,IMPORTADO,4,15,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,335i,Automóviles,De Lujo,IMPORTADO,4,13,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,335i Cabrio,Automóviles,De Lujo,IMPORTADO,4,4,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,335i Coupe,Automóviles,De Lujo,IMPORTADO,4,13,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,528I,Automóviles,De Lujo,IMPORTADO,4,33,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,535I,Automóviles,De Lujo,IMPORTADO,4,24,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,535i Gran Turismo,Automóviles,De Lujo,IMPORTADO,4,9,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,550I,Automóviles,De Lujo,IMPORTADO,4,3,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,740I,Automóviles,De Lujo,IMPORTADO,4,2,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,BMW,750I,Automóviles,De Lujo,IMPORTADO,4,3,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,Atos,Automóviles,Subcompactos,IMPORTADO,48,404,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,Attitude,Automóviles,Subcompactos,IMPORTADO,214,784,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,Avenger,Automóviles,Compactos,IMPORTADO,66,214,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,Caliber,Automóviles,Compactos,IMPORTADO,66,93,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,Challenger,Automóviles,Deportivos,IMPORTADO,40,23,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,Charger,Automóviles,De Lujo,IMPORTADO,40,15,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,Chrysler 300,Automóviles,De Lujo,IMPORTADO,40,5,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,CHRYSLER 300C,Automóviles,De Lujo,IMPORTADO,40,5,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,Cirrus,Automóviles,Compactos,IMPORTADO,66,9,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,Crew Cab,Camiones ligeros,Pick Ups,IMPORTADO,66,46,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,Crew Cab-,Camiones ligeros,Pick Ups,NACIONAL,1,229,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,Dakota,Camiones ligeros,Pick Ups,IMPORTADO,66,172,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,Grand Cherokee,Camiones ligeros,SUV's,IMPORTADO,66,477,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,H100,Camiones ligeros,Pick Ups,IMPORTADO,48,8,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,H100 Van,Camiones ligeros,SUV's,IMPORTADO,48,42,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,H100 Wagon,Camiones ligeros,SUV's,IMPORTADO,48,30,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,Jeep Compass,Camiones ligeros,SUV's,IMPORTADO,66,136,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,Journey,Camiones ligeros,SUV's,NACIONAL,1,1278,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,Liberty,Camiones ligeros,SUV's,IMPORTADO,66,158,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,Nitro,Camiones ligeros,SUV's,IMPORTADO,66,49,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,Patriot,Camiones ligeros,SUV's,IMPORTADO,66,800,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,PT Cruiser,Automóviles,Compactos,NACIONAL,1,11,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,Quad Cab,Camiones ligeros,Pick Ups,IMPORTADO,66,9,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,RAM 1500-,Camiones ligeros,Pick Ups,NACIONAL,1,171,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,RAM 2500-,Camiones ligeros,Pick Ups,NACIONAL,1,251,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,RAM 4000,Camiones ligeros,Pick Ups,NACIONAL,1,217,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,RAM 4000 Diesel,Camiones ligeros,Pick Ups,NACIONAL,1,18,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,Voyager Town&Country LTD,Camiones ligeros,Minivans,IMPORTADO,40,236,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,Voyager Town&Country LX,Camiones ligeros,Minivans,IMPORTADO,40,59,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Chrysler,Wrangler,Camiones ligeros,SUV's,IMPORTADO,66,202,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Fiat,Albea Sedan,Automóviles,Subcompactos,IMPORTADO,31,1,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Fiat,Ducato,Camiones ligeros,Pick Ups,IMPORTADO,124,3,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Fiat,Fiat 500,Automóviles,Subcompactos,IMPORTADO,124,41,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Fiat,Linea,Automóviles,Compactos,IMPORTADO,227,9,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Fiat,Palio Adventure,Automóviles,Subcompactos,IMPORTADO,31,14,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Fiat,Panda 4x2d,Automóviles,Subcompactos,IMPORTADO,177,28,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Fiat,Panda 4x2m,Automóviles,Subcompactos,IMPORTADO,177,11,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Fiat,Strada Adventure,Camiones ligeros,Pick Ups,IMPORTADO,31,4,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,Club Wagon,Camiones ligeros,Minivans,IMPORTADO,66,-5,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,Courier,Camiones ligeros,Pick Ups,IMPORTADO,31,231,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,Econoline,Camiones ligeros,Minivans,IMPORTADO,66,28,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,Ecosport,Camiones ligeros,SUV's,IMPORTADO,31,322,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,Edge,Camiones ligeros,SUV's,IMPORTADO,40,136,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,Escape,Camiones ligeros,SUV's,IMPORTADO,66,780,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,Expedition,Camiones ligeros,Minivans,IMPORTADO,66,86,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,Explorer,Camiones ligeros,SUV's,IMPORTADO,66,167,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,Explorer Sport Trac,Camiones ligeros,SUV's,IMPORTADO,66,141,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,F 250 Super Duty,Camiones ligeros,Pick Ups,IMPORTADO,66,28,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,Fiesta NA Sedan,Automóviles,Subcompactos,NACIONAL,1,164,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,Fiesta NA 5 DR,Automóviles,Subcompactos,NACIONAL,1,91,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,Fiesta Sedan / Ikon Notch,Automóviles,Subcompactos,IMPORTADO,31,331,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,Focus Sedan,Automóviles,Compactos,IMPORTADO,64,1094,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,Focus St,Automóviles,Compactos,IMPORTADO,4,36,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,Focus 5 Dr,Automóviles,Compactos,IMPORTADO,66,288,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,Fusion,Automóviles,Compactos,NACIONAL,1,312,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,F-350,Camiones ligeros,Pick Ups,IMPORTADO,66,566,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,F-450,Camiones ligeros,Pick Ups,IMPORTADO,66,39,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,F450 Diesel,Camiones ligeros,Pick Ups,IMPORTADO,66,29,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,F-550,Camiones ligeros,Pick Ups,IMPORTADO,66,19,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,F550 Diesel,Camiones ligeros,Pick Ups,IMPORTADO,66,8,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,Lobo Crew Cab,Camiones ligeros,Pick Ups,IMPORTADO,66,131,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,Lobo Regular Cab,Camiones ligeros,Pick Ups,IMPORTADO,66,226,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,Mustang,Automóviles,Deportivos,IMPORTADO,66,129,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,New F150 / F-150,Camiones ligeros,Pick Ups,IMPORTADO,66,236,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,Ranger,Camiones ligeros,Pick Ups,IMPORTADO,12,60,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,Ranger Chassis,Camiones ligeros,Pick Ups,IMPORTADO,66,86,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,Ranger Crew Cab,Camiones ligeros,Pick Ups,IMPORTADO,12,706,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,Transit,Camiones ligeros,SUV's,IMPORTADO,181,131,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,Ford Motor,Transit Pasajeros,Camiones ligeros,SUV's,IMPORTADO,181,33,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,General Motors,Acadia,Camiones ligeros,SUV's,IMPORTADO,66,136,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,General Motors,Avalanche UUV,Camiones ligeros,Pick Ups,NACIONAL,1,15,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,General Motors,Aveo-,Automóviles,Subcompactos,NACIONAL,1,3049,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,General Motors,Camaro,Automóviles,Deportivos,IMPORTADO,40,54,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,General Motors,Canyon,Camiones ligeros,Pick Ups,IMPORTADO,66,43,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,General Motors,Captiva Sport,Camiones ligeros,SUV's,NACIONAL,1,597,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,General Motors,Chevrolet Express Cargo Van,Camiones ligeros,Minivans,IMPORTADO,66,44,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,General Motors,Chevrolet Express Passenger Van,Camiones ligeros,Minivans,IMPORTADO,66,27,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,General Motors,Chevy 3 Ptas,Automóviles,Subcompactos,NACIONAL,1,1368,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,General Motors,Chevy 4 PTAS,Automóviles,Subcompactos,NACIONAL,1,811,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,General Motors,Colorado Doble Cabina,Camiones ligeros,Pick Ups,IMPORTADO,214,157,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,General Motors,Cruze 4 Ptas,Automóviles,Compactos,IMPORTADO,48,883,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,General Motors,Cts 2 Ptas,Automóviles,De Lujo,IMPORTADO,66,11,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,General Motors,Cts 4 Ptas,Automóviles,De Lujo,IMPORTADO,66,10,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,General Motors,Enclave,Camiones ligeros,SUV's,IMPORTADO,66,68,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,General Motors,Escalade ESV SUV AWD,Camiones ligeros,Minivans,IMPORTADO,66,20,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,General Motors,Escalade EXT UUV 4X4,Camiones ligeros,Minivans,NACIONAL,1,3,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,General Motors,Escalade Suv,Camiones ligeros,Minivans,IMPORTADO,66,15,2011-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2011,1,General Motors,GMC Sierra Cabina Regular,Camiones ligeros,Pick Ups,IMPORTADO,66,30,2011-01
