PROD_EST,COBERTURA,ANIO,ID_MES,MARCA,MODELO,TIPO,SEGMENTO,ORIGEN,ID_PAIS_ORIGEN,UNI_VEH,ds
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,BMW,X6,Camiones ligeros,SUV's,IMPORTADO,66,50,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,BMW,Z4-,Automóviles,De Lujo,IMPORTADO,4,3,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Chrysler,Attitude,Automóviles,Subcompactos,IMPORTADO,214,1190,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Chrysler,Challenger,Automóviles,Deportivos,IMPORTADO,40,48,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Chrysler,Charger,Automóviles,De Lujo,IMPORTADO,40,104,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Chrysler,Cherokee,Camiones ligeros,SUV's,IMPORTADO,66,300,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Chrysler,Chrysler 200,Automóviles,De Lujo,IMPORTADO,66,57,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Chrysler,Chrysler 300,Automóviles,De Lujo,IMPORTADO,40,8,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Chrysler,CHRYSLER 300C,Automóviles,De Lujo,IMPORTADO,40,2,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Chrysler,Crew Cab-,Camiones ligeros,Pick Ups,NACIONAL,1,507,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Chrysler,Dart,Automóviles,Compactos,IMPORTADO,66,9,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Chrysler,Durango,Camiones ligeros,SUV's,IMPORTADO,66,130,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Chrysler,Grand Cherokee,Camiones ligeros,SUV's,IMPORTADO,66,528,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Chrysler,Jeep Compass,Camiones ligeros,SUV's,IMPORTADO,66,166,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Chrysler,Journey,Camiones ligeros,SUV's,NACIONAL,1,713,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Chrysler,Patriot,Camiones ligeros,SUV's,IMPORTADO,66,283,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Chrysler,Promaster,Camiones ligeros,SUV's,NACIONAL,1,33,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Chrysler,RAM 1500-,Camiones ligeros,Pick Ups,NACIONAL,1,62,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Chrysler,RAM 2500-,Camiones ligeros,Pick Ups,NACIONAL,1,132,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Chrysler,RAM 4000,Camiones ligeros,Pick Ups,NACIONAL,1,238,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Chrysler,RAM 700,Camiones ligeros,Pick Ups,IMPORTADO,31,936,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Chrysler,Vision,Automóviles,Subcompactos,IMPORTADO,31,301,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Chrysler,Voyager Town&Country LTD,Camiones ligeros,Minivans,IMPORTADO,40,35,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Chrysler,Voyager Town&Country LX,Camiones ligeros,Minivans,IMPORTADO,40,112,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Chrysler,Wrangler,Camiones ligeros,SUV's,IMPORTADO,66,302,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Fiat,Ducato,Camiones ligeros,Pick Ups,IMPORTADO,124,36,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Fiat,Fiat 500-,Automóviles,Subcompactos,NACIONAL,1,201,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Fiat,Nuevo Palio,Automóviles,Compactos,IMPORTADO,31,73,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Fiat,Palio Adventure,Automóviles,Subcompactos,IMPORTADO,31,73,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Fiat,Uno,Automóviles,Subcompactos,IMPORTADO,31,303,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Fiat,500L,Automóviles,Compactos,IMPORTADO,200,28,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Fiat,500X,Automóviles,Deportivos,IMPORTADO,124,19,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Ford Motor,Crown Victoria / Police Interceptor,Automóviles,De Lujo,IMPORTADO,40,5,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Ford Motor,Ecosport,Camiones ligeros,SUV's,IMPORTADO,31,427,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Ford Motor,Edge,Camiones ligeros,SUV's,IMPORTADO,40,165,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Ford Motor,Escape,Camiones ligeros,SUV's,IMPORTADO,66,776,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Ford Motor,Expedition,Camiones ligeros,Minivans,IMPORTADO,66,44,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Ford Motor,Explorer,Camiones ligeros,SUV's,IMPORTADO,66,319,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Ford Motor,F 250 Super Duty,Camiones ligeros,Pick Ups,IMPORTADO,66,9,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Ford Motor,Fiesta NA Sedan,Automóviles,Subcompactos,NACIONAL,1,1060,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Ford Motor,Fiesta NA 5 DR,Automóviles,Subcompactos,NACIONAL,1,326,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Ford Motor,Figo Sedan,Automóviles,Subcompactos,IMPORTADO,95,782,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Ford Motor,Figo 5 DR,Automóviles,Subcompactos,IMPORTADO,95,472,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Ford Motor,Focus Sedan,Automóviles,Compactos,IMPORTADO,64,284,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Ford Motor,Focus St,Automóviles,Compactos,IMPORTADO,4,38,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Ford Motor,Focus 5 Dr,Automóviles,Compactos,IMPORTADO,66,209,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Ford Motor,Fusion,Automóviles,Compactos,NACIONAL,1,242,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Ford Motor,F-350,Camiones ligeros,Pick Ups,IMPORTADO,66,120,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Ford Motor,F-450,Camiones ligeros,Pick Ups,IMPORTADO,66,31,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Ford Motor,F450 Diesel,Camiones ligeros,Pick Ups,IMPORTADO,66,17,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Ford Motor,F-550,Camiones ligeros,Pick Ups,IMPORTADO,66,8,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Ford Motor,F550 Diesel,Camiones ligeros,Pick Ups,IMPORTADO,66,12,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Ford Motor,Lobo Crew Cab,Camiones ligeros,Pick Ups,IMPORTADO,66,519,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Ford Motor,Mustang,Automóviles,Deportivos,IMPORTADO,66,287,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Ford Motor,New F150 / F-150,Camiones ligeros,Pick Ups,IMPORTADO,66,225,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Ford Motor,Ranger Crew Cab,Camiones ligeros,Pick Ups,IMPORTADO,12,887,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Ford Motor,Transit,Camiones ligeros,SUV's,IMPORTADO,181,126,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Ford Motor,Transit Pasajeros,Camiones ligeros,SUV's,IMPORTADO,181,26,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Acadia,Camiones ligeros,SUV's,IMPORTADO,66,126,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Ats 4p,Automóviles,De Lujo,IMPORTADO,66,32,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Aveo-,Automóviles,Subcompactos,NACIONAL,1,4967,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Camaro,Automóviles,Deportivos,IMPORTADO,40,123,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Camaro Convertible,Automóviles,De Lujo,IMPORTADO,40,1,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Captiva Sport,Camiones ligeros,SUV's,NACIONAL,1,24,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Chevrolet Express Cargo Van,Camiones ligeros,Minivans,IMPORTADO,66,16,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Chevrolet Express Passenger Van,Camiones ligeros,Minivans,IMPORTADO,66,42,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Colorado Doble Cabina,Camiones ligeros,Pick Ups,IMPORTADO,214,112,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Corvette,Automóviles,Deportivos,IMPORTADO,66,15,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Cruze 4 Ptas,Automóviles,Compactos,IMPORTADO,48,802,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Cts 4 Ptas,Automóviles,De Lujo,IMPORTADO,66,13,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Enclave,Camiones ligeros,SUV's,IMPORTADO,66,65,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Encore,Camiones ligeros,SUV's,IMPORTADO,48,107,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Equinox Suv,Camiones ligeros,SUV's,IMPORTADO,66,730,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Escalade ESV SUV AWD,Camiones ligeros,Minivans,IMPORTADO,66,47,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Escalade Suv,Camiones ligeros,Minivans,IMPORTADO,66,29,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,GMC Sierra Cabina Regular,Camiones ligeros,Pick Ups,IMPORTADO,66,116,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,GMC Sierra Doble Cabina,Camiones ligeros,Pick Ups,NACIONAL,1,136,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Lacrosse,Automóviles,De Lujo,IMPORTADO,66,6,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Malibu 4 Ptas,Automóviles,Compactos,IMPORTADO,66,66,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Matiz 5 Ptas,Automóviles,Subcompactos,IMPORTADO,48,89,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Regal,Automóviles,De Lujo,IMPORTADO,40,11,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Silverado 1500 Cabina Regular-,Camiones ligeros,Pick Ups,NACIONAL,1,355,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Silverado 2500 Cabina Extendida,Camiones ligeros,Pick Ups,IMPORTADO,66,104,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Silverado 2500 Cabina Regular-,Camiones ligeros,Pick Ups,NACIONAL,1,328,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Silverado 2500 Doble Cabina-,Camiones ligeros,Pick Ups,NACIONAL,1,223,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Silverado 3500 Chassis Cab,Camiones ligeros,Pick Ups,NACIONAL,1,168,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Sonic-,Automóviles,Subcompactos,NACIONAL,1,2645,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Sonic 5 PTS,Automóviles,Subcompactos,IMPORTADO,66,11,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Sonic 5 PTS-,Automóviles,Subcompactos,NACIONAL,1,288,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Spark,Automóviles,Subcompactos,IMPORTADO,95,2735,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Spark NG,Automóviles,Subcompactos,IMPORTADO,48,819,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,SRX SUV-,Camiones ligeros,SUV's,NACIONAL,1,56,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Suburban Suv,Camiones ligeros,SUV's,IMPORTADO,66,306,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,S10,Camiones ligeros,Pick Ups,IMPORTADO,31,417,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Tahoe,Camiones ligeros,SUV's,IMPORTADO,66,138,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Terrain Suv,Camiones ligeros,SUV's,IMPORTADO,40,150,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Tornado Pickup,Camiones ligeros,Pick Ups,IMPORTADO,31,337,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Traverse Suv,Camiones ligeros,SUV's,IMPORTADO,66,102,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Trax,Camiones ligeros,SUV's,NACIONAL,1,1998,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Verano,Automóviles,De Lujo,IMPORTADO,66,28,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Volt 4 Ptas.,Automóviles,Subcompactos,IMPORTADO,66,1,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,General Motors,Yukon Suv,Camiones ligeros,SUV's,IMPORTADO,66,79,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Honda,Accord 4pts,Automóviles,De Lujo,IMPORTADO,66,576,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Honda,Civic 4pts Ta,Automóviles,Compactos,IMPORTADO,66,819,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Honda,Civic 4pts Tm,Automóviles,Compactos,IMPORTADO,66,5,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Honda,CR-V-,Camiones ligeros,SUV's,NACIONAL,1,2281,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Honda,Fit-,Automóviles,Subcompactos,NACIONAL,1,1278,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Honda,Honda City,Automóviles,Compactos,IMPORTADO,31,1479,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Honda,Honda Pilot,Camiones ligeros,SUV's,IMPORTADO,66,333,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Honda,HR-V-,Camiones ligeros,SUV's,NACIONAL,1,1617,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Honda,Odyssey,Camiones ligeros,Minivans,IMPORTADO,40,318,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Hyundai,Elantra,Automóviles,Compactos,IMPORTADO,66,699,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Hyundai,Grand I10,Automóviles,Subcompactos,IMPORTADO,95,252,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Hyundai,Grand I10 Sedán,Automóviles,Subcompactos,IMPORTADO,95,552,2016-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2016,1,Hyundai,Sonata,Automóviles,Compactos,IMPORTADO,66,121,2016-01
