PROD_EST,COBERTURA,ANIO,ID_MES,MARCA,MODELO,TIPO,SEGMENTO,ORIGEN,ID_PAIS_ORIGEN,UNI_VEH,ds
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Bentley,Continental GT Speed Black Edition,Automóviles,De Lujo,IMPORTADO,181,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Bentley,Continental GT Speed Convertible,Automóviles,De Lujo,IMPORTADO,181,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Bentley,Continental GT V8 S,Automóviles,De Lujo,IMPORTADO,181,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Bentley,Continental GTC,Automóviles,De Lujo,IMPORTADO,181,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Bentley,Flying Spur,Automóviles,De Lujo,IMPORTADO,181,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Bentley,Mulsanne,Automóviles,De Lujo,IMPORTADO,181,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,BMW,i3,Automóviles,De Lujo,IMPORTADO,4,12,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,BMW,i8,Automóviles,Deportivos,IMPORTADO,4,6,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,BMW,Serie 1 Hatch,Automóviles,De Lujo,IMPORTADO,4,122,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,BMW,Serie 2,Automóviles,De Lujo,IMPORTADO,4,106,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,BMW,Serie 3,Automóviles,De Lujo,IMPORTADO,4,208,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,BMW,Serie 3-,Automóviles,De Lujo,NACIONAL,1,35,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,BMW,Serie 4,Automóviles,De Lujo,IMPORTADO,4,32,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,BMW,Serie 5,Automóviles,De Lujo,IMPORTADO,4,29,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,BMW,Serie 6,Automóviles,De Lujo,IMPORTADO,4,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,BMW,Serie 7,Automóviles,De Lujo,IMPORTADO,4,11,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,BMW,Serie 8,Automóviles,De Lujo,IMPORTADO,4,4,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,BMW,X1,Camiones ligeros,SUV's,IMPORTADO,4,189,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,BMW,X2,Camiones ligeros,SUV's,IMPORTADO,4,92,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,BMW,X3,Camiones ligeros,SUV's,IMPORTADO,66,139,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,BMW,X4,Camiones ligeros,SUV's,IMPORTADO,66,127,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,BMW,X5,Camiones ligeros,SUV's,IMPORTADO,66,113,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,BMW,X6,Camiones ligeros,SUV's,IMPORTADO,66,60,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,BMW,X7,Camiones ligeros,SUV's,IMPORTADO,66,19,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,BMW,Z4-,Automóviles,De Lujo,IMPORTADO,4,33,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,Attitude,Automóviles,Subcompactos,IMPORTADO,214,816,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,Challenger,Automóviles,Deportivos,IMPORTADO,40,36,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,Charger,Automóviles,De Lujo,IMPORTADO,40,8,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,Cherokee,Camiones ligeros,SUV's,IMPORTADO,66,23,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,Chrysler Pacifica,Camiones ligeros,Minivans,IMPORTADO,40,50,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,Chrysler 200,Automóviles,De Lujo,IMPORTADO,66,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,Chrysler 300,Automóviles,De Lujo,IMPORTADO,40,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,CHRYSLER 300C,Automóviles,De Lujo,IMPORTADO,40,1,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,Crew Cab-,Camiones ligeros,Pick Ups,NACIONAL,1,428,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,Dodge Neon,Automóviles,Compactos,IMPORTADO,227,174,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,Durango,Camiones ligeros,SUV's,IMPORTADO,66,24,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,Gladiator,Camiones ligeros,Pick Ups,IMPORTADO,66,48,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,Grand Caravan,Camiones ligeros,Minivans,IMPORTADO,40,40,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,Grand Cherokee,Camiones ligeros,SUV's,IMPORTADO,66,214,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,Jeep Compass,Camiones ligeros,SUV's,IMPORTADO,66,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,Jeep Compass-,Camiones ligeros,SUV's,NACIONAL,1,162,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,Journey,Camiones ligeros,SUV's,NACIONAL,1,164,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,Patriot,Camiones ligeros,SUV's,IMPORTADO,66,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,Promaster,Camiones ligeros,SUV's,NACIONAL,1,34,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,Promaster Rapid,Camiones ligeros,Pick Ups,IMPORTADO,31,378,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,RAM 1500-,Camiones ligeros,Pick Ups,NACIONAL,1,68,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,RAM 2500-,Camiones ligeros,Pick Ups,NACIONAL,1,34,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,RAM 4000,Camiones ligeros,Pick Ups,NACIONAL,1,253,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,RAM 4000 Diesel,Camiones ligeros,Pick Ups,NACIONAL,1,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,RAM 700,Camiones ligeros,Pick Ups,IMPORTADO,31,627,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,Renegade,Camiones ligeros,SUV's,IMPORTADO,31,189,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,Viper,Automóviles,Deportivos,IMPORTADO,66,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,Vision,Automóviles,Subcompactos,IMPORTADO,31,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,Voyager Town&Country LTD,Camiones ligeros,Minivans,IMPORTADO,40,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,Voyager Town&Country LX,Camiones ligeros,Minivans,IMPORTADO,40,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Chrysler,Wrangler,Camiones ligeros,SUV's,IMPORTADO,66,292,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Fiat,Argo,Automóviles,Subcompactos,IMPORTADO,31,2,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Fiat,Ducato,Camiones ligeros,Pick Ups,IMPORTADO,124,28,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Fiat,Fiat 500,Automóviles,Subcompactos,IMPORTADO,124,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Fiat,Fiat 500-,Automóviles,Subcompactos,NACIONAL,1,3,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Fiat,Mobi,Automóviles,Subcompactos,IMPORTADO,31,294,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Fiat,Nuevo Palio,Automóviles,Compactos,IMPORTADO,31,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Fiat,Palio Adventure,Automóviles,Subcompactos,IMPORTADO,31,67,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Fiat,Uno,Automóviles,Subcompactos,IMPORTADO,31,218,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Fiat,124 Spider,Automóviles,De Lujo,IMPORTADO,126,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Fiat,500L,Automóviles,Compactos,IMPORTADO,200,4,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Fiat,500X,Automóviles,Deportivos,IMPORTADO,124,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Ford Motor,Crown Victoria / Police Interceptor,Automóviles,De Lujo,IMPORTADO,40,1,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Ford Motor,Ecosport,Camiones ligeros,SUV's,IMPORTADO,31,327,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Ford Motor,Edge,Camiones ligeros,SUV's,IMPORTADO,40,53,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Ford Motor,Escape,Camiones ligeros,SUV's,IMPORTADO,66,195,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Ford Motor,Escape HEV,Camiones ligeros,SUV's,IMPORTADO,66,100,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Ford Motor,Expedition,Camiones ligeros,Minivans,IMPORTADO,66,76,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Ford Motor,Explorer,Camiones ligeros,SUV's,IMPORTADO,66,64,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Ford Motor,F 250 Super Duty,Camiones ligeros,Pick Ups,IMPORTADO,66,3,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Ford Motor,Figo Sedan,Automóviles,Subcompactos,IMPORTADO,95,1132,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Ford Motor,Focus Sedan,Automóviles,Compactos,IMPORTADO,64,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Ford Motor,Fusion,Automóviles,Compactos,NACIONAL,1,24,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Ford Motor,Fusion Hibrido,Automóviles,Compactos,NACIONAL,1,4,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Ford Motor,F-350,Camiones ligeros,Pick Ups,IMPORTADO,66,235,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Ford Motor,F-450,Camiones ligeros,Pick Ups,IMPORTADO,66,75,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Ford Motor,F450 Diesel,Camiones ligeros,Pick Ups,IMPORTADO,66,5,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Ford Motor,F-550,Camiones ligeros,Pick Ups,IMPORTADO,66,28,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Ford Motor,F550 Diesel,Camiones ligeros,Pick Ups,IMPORTADO,66,2,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Ford Motor,Lobo Crew Cab,Camiones ligeros,Pick Ups,IMPORTADO,66,297,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Ford Motor,Lobo Regular Cab,Camiones ligeros,Pick Ups,IMPORTADO,66,11,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Ford Motor,Mustang,Automóviles,Deportivos,IMPORTADO,66,95,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Ford Motor,New F150 / F-150,Camiones ligeros,Pick Ups,IMPORTADO,66,226,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Ford Motor,Ranger Crew Cab,Camiones ligeros,Pick Ups,IMPORTADO,12,634,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,Ford Motor,Transit,Camiones ligeros,SUV's,IMPORTADO,181,585,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Acadia,Camiones ligeros,SUV's,IMPORTADO,66,47,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Ats 4p,Automóviles,De Lujo,IMPORTADO,66,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Avalanche UUV,Camiones ligeros,Pick Ups,NACIONAL,1,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Aveo,Automóviles,Subcompactos,IMPORTADO,43,5133,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Aveo-,Automóviles,Subcompactos,NACIONAL,1,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Beat,Automóviles,Subcompactos,IMPORTADO,95,1850,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Beat 4 PTAS.,Automóviles,Subcompactos,IMPORTADO,95,4580,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Blazer,Camiones ligeros,SUV's,NACIONAL,1,115,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Bolt,Automóviles,Subcompactos,IMPORTADO,66,5,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Camaro,Automóviles,Deportivos,IMPORTADO,40,8,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Camaro Convertible,Automóviles,De Lujo,IMPORTADO,40,1,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Captiva Sport,Camiones ligeros,SUV's,NACIONAL,1,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Cavalier 4 Ptas,Automóviles,Compactos,IMPORTADO,43,706,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Chevrolet Express Cargo Van,Camiones ligeros,Minivans,IMPORTADO,66,12,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Chevrolet Express Cutaway,Camiones ligeros,Minivans,IMPORTADO,66,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Chevrolet Express Passenger Van,Camiones ligeros,Minivans,IMPORTADO,66,10,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Chevy 3 Ptas,Automóviles,Subcompactos,NACIONAL,1,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Chevy 4 PTAS,Automóviles,Subcompactos,NACIONAL,1,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Cheyenne  Doble Cabina,Camiones ligeros,Pick Ups,NACIONAL,1,154,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Cheyenne Cabina Regular,Camiones ligeros,Pick Ups,NACIONAL,1,57,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Cheyenne Doble Cabina,Camiones ligeros,Pick Ups,IMPORTADO,66,26,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Colorado Doble Cabina,Camiones ligeros,Pick Ups,IMPORTADO,214,88,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Corvette,Automóviles,Deportivos,IMPORTADO,66,4,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Corvette 2  Pts. Convertible,Automóviles,De Lujo,IMPORTADO,66,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Cruze 4 PTAS-,Automóviles,Compactos,NACIONAL,1,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Cruze 4 Ptas,Automóviles,Compactos,IMPORTADO,48,0,2020-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2020,1,General Motors,Cruze 5 Ptas,Automóviles,Compactos,NACIONAL,1,0,2020-01
