PROD_EST,COBERTURA,ANIO,ID_MES,MARCA,MODELO,TIPO,SEGMENTO,ORIGEN,ID_PAIS_ORIGEN,UNI_VEH,ds
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Chrysler,Dart,Automóviles,Compactos,IMPORTADO,66,50,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Chrysler,Durango,Camiones ligeros,SUV's,IMPORTADO,66,121,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Chrysler,Grand Cherokee,Camiones ligeros,SUV's,IMPORTADO,66,491,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Chrysler,I10,Automóviles,Subcompactos,IMPORTADO,48,9,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Chrysler,Jeep Compass,Camiones ligeros,SUV's,IMPORTADO,66,441,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Chrysler,Journey,Camiones ligeros,SUV's,NACIONAL,1,1076,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Chrysler,Liberty,Camiones ligeros,SUV's,IMPORTADO,66,1,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Chrysler,Patriot,Camiones ligeros,SUV's,IMPORTADO,66,557,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Chrysler,Promaster,Camiones ligeros,SUV's,NACIONAL,1,68,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Chrysler,RAM 1500-,Camiones ligeros,Pick Ups,NACIONAL,1,74,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Chrysler,RAM 2500-,Camiones ligeros,Pick Ups,NACIONAL,1,134,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Chrysler,RAM 4000,Camiones ligeros,Pick Ups,NACIONAL,1,277,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Chrysler,RAM 700,Camiones ligeros,Pick Ups,IMPORTADO,31,394,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Chrysler,Vision,Automóviles,Subcompactos,IMPORTADO,31,274,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Chrysler,Voyager Town&Country LTD,Camiones ligeros,Minivans,IMPORTADO,40,47,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Chrysler,Voyager Town&Country LX,Camiones ligeros,Minivans,IMPORTADO,40,179,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Chrysler,Wrangler,Camiones ligeros,SUV's,IMPORTADO,66,267,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Fiat,Ducato,Camiones ligeros,Pick Ups,IMPORTADO,124,2,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Fiat,Fiat 500-,Automóviles,Subcompactos,NACIONAL,1,422,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Fiat,Grande Punto 3 Ptas,Automóviles,Compactos,IMPORTADO,124,2,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Fiat,Nuevo Palio,Automóviles,Compactos,IMPORTADO,31,39,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Fiat,Palio Adventure,Automóviles,Subcompactos,IMPORTADO,31,68,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Fiat,Strada Adventure,Camiones ligeros,Pick Ups,IMPORTADO,31,1,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Fiat,Uno,Automóviles,Subcompactos,IMPORTADO,31,225,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Ford Motor,Crown Victoria / Police Interceptor,Automóviles,De Lujo,IMPORTADO,40,6,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Ford Motor,Ecosport,Camiones ligeros,SUV's,IMPORTADO,31,321,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Ford Motor,Edge,Camiones ligeros,SUV's,IMPORTADO,40,31,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Ford Motor,Escape,Camiones ligeros,SUV's,IMPORTADO,66,645,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Ford Motor,Expedition,Camiones ligeros,Minivans,IMPORTADO,66,55,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Ford Motor,Explorer,Camiones ligeros,SUV's,IMPORTADO,66,268,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Ford Motor,F 250 Super Duty,Camiones ligeros,Pick Ups,IMPORTADO,66,20,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Ford Motor,Fiesta NA Sedan,Automóviles,Subcompactos,NACIONAL,1,1173,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Ford Motor,Fiesta NA 5 DR,Automóviles,Subcompactos,NACIONAL,1,316,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Ford Motor,Focus Sedan,Automóviles,Compactos,IMPORTADO,64,420,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Ford Motor,Focus St,Automóviles,Compactos,IMPORTADO,4,17,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Ford Motor,Focus 5 Dr,Automóviles,Compactos,IMPORTADO,66,177,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Ford Motor,Fusion,Automóviles,Compactos,NACIONAL,1,232,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Ford Motor,F-350,Camiones ligeros,Pick Ups,IMPORTADO,66,543,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Ford Motor,F-450,Camiones ligeros,Pick Ups,IMPORTADO,66,43,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Ford Motor,F450 Diesel,Camiones ligeros,Pick Ups,IMPORTADO,66,30,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Ford Motor,F-550,Camiones ligeros,Pick Ups,IMPORTADO,66,10,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Ford Motor,F550 Diesel,Camiones ligeros,Pick Ups,IMPORTADO,66,12,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Ford Motor,Ikon Hatch,Automóviles,Subcompactos,IMPORTADO,95,605,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Ford Motor,Lobo Crew Cab,Camiones ligeros,Pick Ups,IMPORTADO,66,377,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Ford Motor,Lobo Regular Cab,Camiones ligeros,Pick Ups,IMPORTADO,66,60,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Ford Motor,Mustang,Automóviles,Deportivos,IMPORTADO,66,301,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Ford Motor,New F150 / F-150,Camiones ligeros,Pick Ups,IMPORTADO,66,387,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Ford Motor,Ranger Crew Cab,Camiones ligeros,Pick Ups,IMPORTADO,12,744,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Ford Motor,Transit,Camiones ligeros,SUV's,IMPORTADO,181,188,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Ford Motor,Transit Pasajeros,Camiones ligeros,SUV's,IMPORTADO,181,85,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Acadia,Camiones ligeros,SUV's,IMPORTADO,66,89,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Ats 4p,Automóviles,De Lujo,IMPORTADO,66,24,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Aveo-,Automóviles,Subcompactos,NACIONAL,1,6250,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Camaro,Automóviles,Deportivos,IMPORTADO,40,104,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Camaro Convertible,Automóviles,De Lujo,IMPORTADO,40,5,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Captiva Sport,Camiones ligeros,SUV's,NACIONAL,1,211,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Chevrolet Express Cargo Van,Camiones ligeros,Minivans,IMPORTADO,66,9,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Chevrolet Express Cutaway,Camiones ligeros,Minivans,IMPORTADO,66,2,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Chevrolet Express Passenger Van,Camiones ligeros,Minivans,IMPORTADO,66,22,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Chevy 3 Ptas,Automóviles,Subcompactos,NACIONAL,1,1,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Chevy 4 PTAS,Automóviles,Subcompactos,NACIONAL,1,1,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Colorado Doble Cabina,Camiones ligeros,Pick Ups,IMPORTADO,214,81,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Corvette,Automóviles,Deportivos,IMPORTADO,66,2,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Cruze 4 Ptas,Automóviles,Compactos,IMPORTADO,48,178,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Cts 4 Ptas,Automóviles,De Lujo,IMPORTADO,66,9,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Enclave,Camiones ligeros,SUV's,IMPORTADO,66,64,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Encore,Camiones ligeros,SUV's,IMPORTADO,48,106,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Escalade ESV SUV AWD,Camiones ligeros,Minivans,IMPORTADO,66,27,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Escalade Suv,Camiones ligeros,Minivans,IMPORTADO,66,55,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,GMC Sierra Cabina Regular,Camiones ligeros,Pick Ups,IMPORTADO,66,55,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,GMC Sierra Doble Cabina,Camiones ligeros,Pick Ups,NACIONAL,1,146,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Lacrosse,Automóviles,De Lujo,IMPORTADO,66,6,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Malibu 4 Ptas,Automóviles,Compactos,IMPORTADO,66,241,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Matiz 5 Ptas,Automóviles,Subcompactos,IMPORTADO,48,2298,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Regal,Automóviles,De Lujo,IMPORTADO,40,19,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Silverado 1500 Cabina Regular-,Camiones ligeros,Pick Ups,NACIONAL,1,218,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Silverado 2500 Cabina Extendida,Camiones ligeros,Pick Ups,IMPORTADO,66,103,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Silverado 2500 Cabina Regular-,Camiones ligeros,Pick Ups,NACIONAL,1,93,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Silverado 2500 Doble Cabina-,Camiones ligeros,Pick Ups,NACIONAL,1,222,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Silverado 3500 Chassis Cab,Camiones ligeros,Pick Ups,NACIONAL,1,148,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Sonic-,Automóviles,Subcompactos,NACIONAL,1,605,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Sonic 5 PTS,Automóviles,Subcompactos,IMPORTADO,66,50,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Spark,Automóviles,Subcompactos,IMPORTADO,95,3740,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,SRX SUV-,Camiones ligeros,SUV's,NACIONAL,1,31,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Suburban Suv,Camiones ligeros,SUV's,IMPORTADO,66,203,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Tahoe,Camiones ligeros,SUV's,IMPORTADO,66,95,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Terrain Suv,Camiones ligeros,SUV's,IMPORTADO,40,150,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Tornado Pickup,Camiones ligeros,Pick Ups,IMPORTADO,31,529,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Traverse Suv,Camiones ligeros,SUV's,IMPORTADO,66,91,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Trax,Camiones ligeros,SUV's,NACIONAL,1,2196,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Verano,Automóviles,De Lujo,IMPORTADO,66,28,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,General Motors,Yukon Suv,Camiones ligeros,SUV's,IMPORTADO,66,90,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Honda,Accord 2pts,Automóviles,De Lujo,IMPORTADO,66,8,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Honda,Accord 4pts,Automóviles,De Lujo,IMPORTADO,66,270,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Honda,Civic Si,Automóviles,Compactos,IMPORTADO,40,9,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Honda,Civic 2pts Ta,Automóviles,Compactos,IMPORTADO,66,82,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Honda,Civic 2pts Tm,Automóviles,Compactos,IMPORTADO,66,35,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Honda,Civic 4pts Ta,Automóviles,Compactos,IMPORTADO,66,379,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Honda,Civic 4pts Tm,Automóviles,Compactos,IMPORTADO,66,84,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Honda,CR-V-,Camiones ligeros,SUV's,NACIONAL,1,2338,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Honda,CR-Z,Automóviles,Compactos,IMPORTADO,126,22,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Honda,Fit,Automóviles,Subcompactos,IMPORTADO,31,1,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Honda,Fit-,Automóviles,Subcompactos,NACIONAL,1,1177,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Honda,Honda City,Automóviles,Compactos,IMPORTADO,31,1347,2015-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2015,1,Honda,Honda Pilot,Camiones ligeros,SUV's,IMPORTADO,66,113,2015-01
