PROD_EST,COBERTURA,ANIO,ID_MES,MARCA,MODELO,TIPO,SEGMENTO,ORIGEN,ID_PAIS_ORIGEN,UNI_VEH,ds
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,BMW,Serie 3,Automóviles,De Lujo,IMPORTADO,4,123,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,BMW,Serie 5,Automóviles,De Lujo,IMPORTADO,4,45,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,BMW,Serie 6,Automóviles,De Lujo,IMPORTADO,4,5,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,BMW,Serie 7,Automóviles,De Lujo,IMPORTADO,4,3,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,BMW,X1,Camiones ligeros,SUV's,IMPORTADO,4,71,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,BMW,X3,Camiones ligeros,SUV's,IMPORTADO,66,62,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,BMW,X5,Camiones ligeros,SUV's,IMPORTADO,66,53,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,BMW,X6,Camiones ligeros,SUV's,IMPORTADO,66,26,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,BMW,Z4-,Automóviles,De Lujo,IMPORTADO,4,4,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,Atos,Automóviles,Subcompactos,IMPORTADO,48,165,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,Attitude,Automóviles,Subcompactos,IMPORTADO,214,510,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,Avenger,Automóviles,Compactos,IMPORTADO,66,206,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,Caliber,Automóviles,Compactos,IMPORTADO,66,58,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,Challenger,Automóviles,Deportivos,IMPORTADO,40,13,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,Charger,Automóviles,De Lujo,IMPORTADO,40,75,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,Chrysler 200,Automóviles,De Lujo,IMPORTADO,66,102,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,Chrysler 300,Automóviles,De Lujo,IMPORTADO,40,4,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,CHRYSLER 300C,Automóviles,De Lujo,IMPORTADO,40,17,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,Crew Cab-,Camiones ligeros,Pick Ups,NACIONAL,1,414,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,Dakota,Camiones ligeros,Pick Ups,IMPORTADO,66,191,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,Durango,Camiones ligeros,SUV's,IMPORTADO,66,129,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,Grand Cherokee,Camiones ligeros,SUV's,IMPORTADO,66,407,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,H100 Van,Camiones ligeros,SUV's,IMPORTADO,48,52,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,H100 Wagon,Camiones ligeros,SUV's,IMPORTADO,48,81,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,I10,Automóviles,Subcompactos,IMPORTADO,48,652,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,Jeep Compass,Camiones ligeros,SUV's,IMPORTADO,66,410,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,Journey,Camiones ligeros,SUV's,NACIONAL,1,984,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,Liberty,Camiones ligeros,SUV's,IMPORTADO,66,125,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,Nitro,Camiones ligeros,SUV's,IMPORTADO,66,26,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,Patriot,Camiones ligeros,SUV's,IMPORTADO,66,569,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,Quad Cab,Camiones ligeros,Pick Ups,IMPORTADO,66,12,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,RAM 1500-,Camiones ligeros,Pick Ups,NACIONAL,1,229,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,RAM 2500-,Camiones ligeros,Pick Ups,NACIONAL,1,196,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,RAM 4000,Camiones ligeros,Pick Ups,NACIONAL,1,201,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,RAM 4000 Diesel,Camiones ligeros,Pick Ups,NACIONAL,1,27,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,Voyager Town&Country LTD,Camiones ligeros,Minivans,IMPORTADO,40,114,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,Voyager Town&Country LX,Camiones ligeros,Minivans,IMPORTADO,40,76,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Chrysler,Wrangler,Camiones ligeros,SUV's,IMPORTADO,66,169,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Fiat,Ducato,Camiones ligeros,Pick Ups,IMPORTADO,124,6,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Fiat,Fiat 500-,Automóviles,Subcompactos,NACIONAL,1,183,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Fiat,Linea,Automóviles,Compactos,IMPORTADO,227,291,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Fiat,Panda 4x2d,Automóviles,Subcompactos,IMPORTADO,177,15,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Fiat,Panda 4x2m,Automóviles,Subcompactos,IMPORTADO,177,8,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Fiat,Strada Adventure,Camiones ligeros,Pick Ups,IMPORTADO,31,17,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,Club Wagon,Camiones ligeros,Minivans,IMPORTADO,66,28,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,Courier,Camiones ligeros,Pick Ups,IMPORTADO,31,207,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,Econoline,Camiones ligeros,Minivans,IMPORTADO,66,37,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,Ecosport,Camiones ligeros,SUV's,IMPORTADO,31,52,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,Edge,Camiones ligeros,SUV's,IMPORTADO,40,262,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,Escape,Camiones ligeros,SUV's,IMPORTADO,66,766,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,Expedition,Camiones ligeros,Minivans,IMPORTADO,66,55,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,Explorer,Camiones ligeros,SUV's,IMPORTADO,66,299,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,F 250 Super Duty,Camiones ligeros,Pick Ups,IMPORTADO,66,15,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,Fiesta NA Sedan,Automóviles,Subcompactos,NACIONAL,1,763,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,Fiesta NA 5 DR,Automóviles,Subcompactos,NACIONAL,1,136,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,Fiesta Sedan / Ikon Notch,Automóviles,Subcompactos,IMPORTADO,31,159,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,Focus Sedan,Automóviles,Compactos,IMPORTADO,64,542,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,Focus 5 Dr,Automóviles,Compactos,IMPORTADO,66,336,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,Fusion,Automóviles,Compactos,NACIONAL,1,206,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,F-350,Camiones ligeros,Pick Ups,IMPORTADO,66,627,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,F-450,Camiones ligeros,Pick Ups,IMPORTADO,66,50,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,F450 Diesel,Camiones ligeros,Pick Ups,IMPORTADO,66,31,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,F-550,Camiones ligeros,Pick Ups,IMPORTADO,66,43,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,F550 Diesel,Camiones ligeros,Pick Ups,IMPORTADO,66,62,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,Ikon Hatch,Automóviles,Subcompactos,IMPORTADO,95,455,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,Lobo Crew Cab,Camiones ligeros,Pick Ups,IMPORTADO,66,67,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,Lobo Regular Cab,Camiones ligeros,Pick Ups,IMPORTADO,66,213,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,Mustang,Automóviles,Deportivos,IMPORTADO,66,83,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,New F150 / F-150,Camiones ligeros,Pick Ups,IMPORTADO,66,286,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,Ranger,Camiones ligeros,Pick Ups,IMPORTADO,12,135,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,Ranger Chassis,Camiones ligeros,Pick Ups,IMPORTADO,66,5,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,Ranger Crew Cab,Camiones ligeros,Pick Ups,IMPORTADO,12,509,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,Transit,Camiones ligeros,SUV's,IMPORTADO,181,153,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Ford Motor,Transit Pasajeros,Camiones ligeros,SUV's,IMPORTADO,181,45,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Acadia,Camiones ligeros,SUV's,IMPORTADO,66,108,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Avalanche UUV,Camiones ligeros,Pick Ups,NACIONAL,1,8,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Aveo-,Automóviles,Subcompactos,NACIONAL,1,3958,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Camaro,Automóviles,Deportivos,IMPORTADO,40,61,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Camaro Convertible,Automóviles,De Lujo,IMPORTADO,40,23,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Canyon,Camiones ligeros,Pick Ups,IMPORTADO,66,36,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Captiva Sport,Camiones ligeros,SUV's,NACIONAL,1,609,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Chevrolet Express Cargo Van,Camiones ligeros,Minivans,IMPORTADO,66,52,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Chevrolet Express Cutaway,Camiones ligeros,Minivans,IMPORTADO,66,7,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Chevrolet Express Passenger Van,Camiones ligeros,Minivans,IMPORTADO,66,32,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Chevy 3 Ptas,Automóviles,Subcompactos,NACIONAL,1,875,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Chevy 4 PTAS,Automóviles,Subcompactos,NACIONAL,1,402,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Colorado Doble Cabina,Camiones ligeros,Pick Ups,IMPORTADO,214,188,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Corvette,Automóviles,Deportivos,IMPORTADO,66,1,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Cruze 4 Ptas,Automóviles,Compactos,IMPORTADO,48,830,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Cts 2 Ptas,Automóviles,De Lujo,IMPORTADO,66,9,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Cts 4 Ptas,Automóviles,De Lujo,IMPORTADO,66,15,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Enclave,Camiones ligeros,SUV's,IMPORTADO,66,50,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Escalade ESV SUV AWD,Camiones ligeros,Minivans,IMPORTADO,66,18,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Escalade EXT UUV 4X4,Camiones ligeros,Minivans,NACIONAL,1,2,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Escalade Suv,Camiones ligeros,Minivans,IMPORTADO,66,15,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,GMC Sierra Doble Cabina,Camiones ligeros,Pick Ups,NACIONAL,1,61,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Lacrosse,Automóviles,De Lujo,IMPORTADO,66,14,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Malibu 4 Ptas,Automóviles,Compactos,IMPORTADO,66,126,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Matiz 5 Ptas,Automóviles,Subcompactos,IMPORTADO,48,948,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Silverado 1500 Cabina Regular-,Camiones ligeros,Pick Ups,NACIONAL,1,323,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Silverado 2500 Cabina Extendida,Camiones ligeros,Pick Ups,IMPORTADO,66,105,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Silverado 2500 Cabina Regular-,Camiones ligeros,Pick Ups,NACIONAL,1,151,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Silverado 2500 Doble Cabina-,Camiones ligeros,Pick Ups,NACIONAL,1,125,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Silverado 3500 Chassis Cab,Camiones ligeros,Pick Ups,NACIONAL,1,113,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Sonic,Automóviles,Subcompactos,IMPORTADO,48,1523,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Spark,Automóviles,Subcompactos,IMPORTADO,95,2097,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,SRX SUV-,Camiones ligeros,SUV's,NACIONAL,1,40,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Suburban Suv,Camiones ligeros,SUV's,IMPORTADO,66,134,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Tahoe,Camiones ligeros,SUV's,IMPORTADO,66,54,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Terrain Suv,Camiones ligeros,SUV's,IMPORTADO,40,124,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Tornado Pickup,Camiones ligeros,Pick Ups,IMPORTADO,31,544,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Traverse Suv,Camiones ligeros,SUV's,IMPORTADO,66,127,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,General Motors,Yukon Suv,Camiones ligeros,SUV's,IMPORTADO,66,32,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Honda,Accord 2pts,Automóviles,De Lujo,IMPORTADO,66,16,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Honda,Accord 4pts,Automóviles,De Lujo,IMPORTADO,66,230,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Honda,Civic Ima,Automóviles,Compactos,IMPORTADO,66,8,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Honda,Civic Si,Automóviles,Compactos,IMPORTADO,40,6,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Honda,Civic 2pts Ta,Automóviles,Compactos,IMPORTADO,66,85,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Honda,Civic 2pts Tm,Automóviles,Compactos,IMPORTADO,66,85,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Honda,Civic 4pts Ta,Automóviles,Compactos,IMPORTADO,66,692,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Honda,Civic 4pts Tm,Automóviles,Compactos,IMPORTADO,66,152,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Honda,Crosstour,Automóviles,De Lujo,IMPORTADO,66,1,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Honda,CR-V-,Camiones ligeros,SUV's,NACIONAL,1,2353,2012-01
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2012,1,Honda,Fit,Automóviles,Subcompactos,IMPORTADO,31,264,2012-01
